"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Infinite legs","14 Aug 2026, 18:18","14 Aug 2026, 19:07","","Hip Adduction (Machine)",,"Hammer strength feels lighter",3,"normal",18,15,,,
"Infinite legs","14 Aug 2026, 18:18","14 Aug 2026, 19:07","","Lat Pulldown (Machine)",,"",0,"normal",146,8,,,
"Infinite legs","14 Aug 2026, 18:18","14 Aug 2026, 19:07","","Lat Pulldown (Machine)",,"",1,"normal",146,10,,,
"Infinite legs","14 Aug 2026, 18:18","14 Aug 2026, 19:07","","Lat Pulldown (Machine)",,"",2,"normal",146,10,,,
"Infinite legs","14 Aug 2026, 18:18","14 Aug 2026, 19:07","","Seated Leg Curl (Machine)",,"Single leg. /10 volume deflation",0,"normal",7,20,,,
"Infinite legs","14 Aug 2026, 18:18","14 Aug 2026, 19:07","","Seated Leg Curl (Machine)",,"Single leg. /10 volume deflation",1,"normal",7,20,,,
"Infinite legs","14 Aug 2026, 18:18","14 Aug 2026, 19:07","","Seated Leg Curl (Machine)",,"Single leg. /10 volume deflation",2,"normal",7,20,,,
"Infinite legs","14 Aug 2026, 18:18","14 Aug 2026, 19:07","","Seated Leg Curl (Machine)",,"Single leg. /10 volume deflation",3,"normal",10,20,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Incline Bench Press (Barbell)",,"",0,"warmup",45,12,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Incline Bench Press (Barbell)",,"",1,"normal",115,6,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Incline Bench Press (Barbell)",,"",2,"normal",115,6,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Incline Bench Press (Barbell)",,"",3,"normal",135,6,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Incline Bench Press (Barbell)",,"",4,"normal",135,6,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",90,10,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",90,7,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",90,8,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Seated Cable Row - V Grip (Cable)",,"",0,"warmup",110,10,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",121,10,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",121,10,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",143,10,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Deadlift (Band)",,"",0,"warmup",11,10,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Deadlift (Band)",,"",1,"normal",12.1,10,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Deadlift (Band)",,"",2,"normal",12.1,10,,,
"Quick upper","13 Aug 2026, 19:58","13 Aug 2026, 20:42","","Deadlift (Band)",,"",3,"normal",14.3,10,,,
"Deadlift","11 Aug 2026, 20:59","11 Aug 2026, 21:49","","Deadlift (Trap bar)",,"",0,"warmup",135,10,,,
"Deadlift","11 Aug 2026, 20:59","11 Aug 2026, 21:49","","Deadlift (Trap bar)",,"",1,"warmup",135,10,,,
"Deadlift","11 Aug 2026, 20:59","11 Aug 2026, 21:49","","Deadlift (Trap bar)",,"",2,"normal",225,8,,,
"Deadlift","11 Aug 2026, 20:59","11 Aug 2026, 21:49","","Deadlift (Trap bar)",,"",3,"normal",275,8,,,
"Deadlift","11 Aug 2026, 20:59","11 Aug 2026, 21:49","","Deadlift (Trap bar)",,"",4,"normal",275,8,,,
"Deadlift","11 Aug 2026, 20:59","11 Aug 2026, 21:49","","Seated Calf Raise",,"Super set with tibs at USQ. Fun experiment not practical tho",0,"normal",50,10,,,
"Deadlift","11 Aug 2026, 20:59","11 Aug 2026, 21:49","","Squat (Machine)",,"USQ BB — not counting starting weight. Going for explosiveness",0,"warmup",,10,,,
"Deadlift","11 Aug 2026, 20:59","11 Aug 2026, 21:49","","Squat (Machine)",,"USQ BB — not counting starting weight. Going for explosiveness",1,"normal",90,5,,,
"Deadlift","11 Aug 2026, 20:59","11 Aug 2026, 21:49","","Squat (Machine)",,"USQ BB — not counting starting weight. Going for explosiveness",2,"normal",90,5,,,
"Deadlift","11 Aug 2026, 20:59","11 Aug 2026, 21:49","","Squat (Machine)",,"USQ BB — not counting starting weight. Going for explosiveness",3,"normal",90,5,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Squat (Barbell)",,"First time back post ankle sprain. Dont got it like i used to. Knee felt sore after second working set",0,"warmup",4.5,12,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Squat (Barbell)",,"First time back post ankle sprain. Dont got it like i used to. Knee felt sore after second working set",1,"warmup",135,8,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Squat (Barbell)",,"First time back post ankle sprain. Dont got it like i used to. Knee felt sore after second working set",2,"normal",185,5,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Squat (Barbell)",,"First time back post ankle sprain. Dont got it like i used to. Knee felt sore after second working set",3,"normal",185,5,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Hip Abduction (Machine)",,"Booty builder standing. /2 volume deflation",0,"normal",,10,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Hip Abduction (Machine)",,"Booty builder standing. /2 volume deflation",1,"normal",35,10,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Hip Abduction (Machine)",,"Booty builder standing. /2 volume deflation",2,"normal",35,10,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Hip Abduction (Machine)",,"Booty builder standing. /2 volume deflation",3,"normal",35,10,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Leg Press (Machine)",,"",0,"warmup",90,12,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Leg Press (Machine)",,"",1,"normal",180,12,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Leg Press (Machine)",,"",2,"normal",270,10,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Leg Press (Machine)",,"",3,"normal",270,10,,,
"Slow day at the office","10 Aug 2026, 21:03","10 Aug 2026, 21:57","","Leg Press (Machine)",,"",4,"normal",270,10,,,
"Evening workout 🏋️","7 Aug 2026, 19:17","7 Aug 2026, 19:54","","Hip Abduction (Machine)",,"Hoist fidi",0,"normal",14,10,,,
"Evening workout 🏋️","7 Aug 2026, 19:17","7 Aug 2026, 19:54","","Hip Abduction (Machine)",,"Hoist fidi",1,"normal",14,10,,,
"Evening workout 🏋️","7 Aug 2026, 19:17","7 Aug 2026, 19:54","","Hip Abduction (Machine)",,"Hoist fidi",2,"normal",14,10,,,
"Evening workout 🏋️","7 Aug 2026, 19:17","7 Aug 2026, 19:54","","Leg Extension (Machine)",,"",0,"normal",110,10,,,
"Evening workout 🏋️","7 Aug 2026, 19:17","7 Aug 2026, 19:54","","Single Leg Extensions",,"",0,"normal",80,20,,,
"Evening workout 🏋️","7 Aug 2026, 19:17","7 Aug 2026, 19:54","","Single Leg Extensions",,"",1,"normal",80,20,,,
"Evening workout 🏋️","7 Aug 2026, 19:17","7 Aug 2026, 19:54","","Single Leg Extensions",,"",2,"normal",80,20,,,
"Evening workout 🏋️","7 Aug 2026, 19:17","7 Aug 2026, 19:54","","Iso-Lateral Row (Machine)",,"",0,"normal",110,10,,,
"Evening workout 🏋️","7 Aug 2026, 19:17","7 Aug 2026, 19:54","","Iso-Lateral Row (Machine)",,"",1,"normal",160,8,,,
"Evening workout 🏋️","7 Aug 2026, 19:17","7 Aug 2026, 19:54","","Iso-Lateral Row (Machine)",,"",2,"normal",160,8,,,
"Evening workout 🏋️","7 Aug 2026, 19:17","7 Aug 2026, 19:54","","Iso-Lateral Row (Machine)",,"",3,"normal",160,8,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Assisted Pistol Squats",,"",0,"normal",,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Assisted Pistol Squats",,"",1,"normal",,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Assisted Pistol Squats",,"",2,"normal",,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Single Leg Standing Calf Raise",,"",0,"normal",,20,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Single Leg Standing Calf Raise",,"",1,"normal",,20,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Single Leg Standing Calf Raise",,"",2,"normal",,20,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Single Leg Romanian Deadlift (Dumbbell)",,"",0,"normal",48.4,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Single Leg Romanian Deadlift (Dumbbell)",,"",1,"normal",48.4,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Single Leg Romanian Deadlift (Dumbbell)",,"",2,"normal",48.4,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Sumo Squat (Kettlebell)",,"",0,"normal",48.4,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Sumo Squat (Kettlebell)",,"",1,"normal",48.4,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Sumo Squat (Kettlebell)",,"",2,"normal",48.4,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Kettlebell Around the World",,"",0,"normal",4.84,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Kettlebell Around the World",,"",1,"normal",4.84,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Kettlebell Around the World",,"",2,"normal",4.84,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Kettlebell Swing",,"",0,"normal",4.84,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Kettlebell Swing",,"",1,"normal",4.84,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Kettlebell Swing",,"",2,"normal",4.84,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Back Extension (Weighted Hyperextension)",,"USQ Booty Builder. Didnt feel that heavy tho.",0,"normal",50,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Back Extension (Weighted Hyperextension)",,"USQ Booty Builder. Didnt feel that heavy tho.",1,"normal",65,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Back Extension (Weighted Hyperextension)",,"USQ Booty Builder. Didnt feel that heavy tho.",2,"normal",65,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Back Extension (Weighted Hyperextension)",,"USQ Booty Builder. Didnt feel that heavy tho.",3,"normal",80,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Leg Extension (Machine)",,"",0,"normal",115,10,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Single Leg Extensions",,"",0,"normal",70,20,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Single Leg Extensions",,"",1,"normal",75,20,,,
"Evening workout 🏋️","5 Aug 2026, 21:09","5 Aug 2026, 21:49","","Single Leg Extensions",,"",2,"normal",80,20,,,
"Quick upper","4 Aug 2026, 21:39","4 Aug 2026, 22:03","","Lat Pulldown (Cable)",,"Mag7 grip wide",0,"warmup",100,10,,,
"Quick upper","4 Aug 2026, 21:39","4 Aug 2026, 22:03","","Lat Pulldown (Cable)",,"Mag7 grip wide",1,"normal",130,10,,,
"Quick upper","4 Aug 2026, 21:39","4 Aug 2026, 22:03","","Lat Pulldown (Cable)",,"Mag7 grip wide",2,"normal",130,10,,,
"Quick upper","4 Aug 2026, 21:39","4 Aug 2026, 22:03","","Lat Pulldown (Cable)",,"Mag7 grip wide",3,"normal",130,12,,,
"Quick upper","4 Aug 2026, 21:39","4 Aug 2026, 22:03","","Lat Pulldown (Cable)",,"Mag7 grip wide",4,"normal",145,6,,,
"Quick upper","4 Aug 2026, 21:39","4 Aug 2026, 22:03","","Chest Press (Machine)",,"MTS USQ",0,"normal",100,10,,,
"Quick upper","4 Aug 2026, 21:39","4 Aug 2026, 22:03","","Chest Press (Machine)",,"MTS USQ",1,"normal",120,10,,,
"Quick upper","4 Aug 2026, 21:39","4 Aug 2026, 22:03","","Chest Press (Machine)",,"MTS USQ",2,"normal",120,10,,,
"Quick upper","4 Aug 2026, 21:39","4 Aug 2026, 22:03","","Chest Press (Machine)",,"MTS USQ",3,"normal",120,8,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Sumo Squat (Kettlebell)",,"",0,"normal",44,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Sumo Squat (Kettlebell)",,"",1,"normal",44,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Sumo Squat (Kettlebell)",,"",2,"normal",44,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Single Leg Romanian Deadlift (Dumbbell)",,"",0,"normal",44,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Single Leg Romanian Deadlift (Dumbbell)",,"",1,"normal",44,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Single Leg Romanian Deadlift (Dumbbell)",,"",2,"normal",44,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Kettlebell Around the World",,"",0,"normal",4.4,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Kettlebell Around the World",,"",1,"normal",4.4,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Kettlebell Around the World",,"",2,"normal",4.4,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Kettlebell Swing",,"",0,"normal",4.4,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Kettlebell Swing",,"",1,"normal",4.4,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Kettlebell Swing",,"",2,"normal",4.4,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Leg Press (Machine)",,"",0,"warmup",90,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Leg Press (Machine)",,"",1,"warmup",90,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Leg Press (Machine)",,"",2,"normal",180,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Leg Press (Machine)",,"",3,"normal",270,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Leg Press (Machine)",,"",4,"normal",270,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Leg Press (Machine)",,"",5,"normal",270,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Hip Thrust (Machine)",,"Booty builder with band, 15lbs base weight",0,"normal",105,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Hip Thrust (Machine)",,"Booty builder with band, 15lbs base weight",1,"normal",155,10,,,
"Evening workout 🏋️","3 Aug 2026, 20:03","3 Aug 2026, 20:53","","Hip Thrust (Machine)",,"Booty builder with band, 15lbs base weight",2,"normal",155,10,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Face Pull",,"",0,"normal",35,12,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Face Pull",,"",1,"normal",42.5,12,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Face Pull",,"",2,"normal",42.5,12,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",35,12,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",42.5,12,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",42.5,12,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Triceps Rope Pushdown",,"",0,"normal",35,12,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Triceps Rope Pushdown",,"",1,"normal",42.5,12,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Triceps Rope Pushdown",,"",2,"normal",42.5,12,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Chin Up",,"",0,"normal",,2,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Chin Up",,"",1,"normal",,2,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Chin Up",,"",2,"normal",,2,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Seated Dip Machine",,"/10 to deflate volume",0,"normal",10.5,12,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Seated Dip Machine",,"/10 to deflate volume",1,"normal",16.5,10,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Seated Dip Machine",,"/10 to deflate volume",2,"normal",18.5,10,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Seated Dip Machine",,"/10 to deflate volume",3,"normal",18.5,10,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Incline Chest Press (Machine)",,"Hammer strenght MTS",0,"normal",100,10,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Incline Chest Press (Machine)",,"Hammer strenght MTS",1,"normal",120,6,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Incline Chest Press (Machine)",,"Hammer strenght MTS",2,"normal",120,6,,,
"Afternoon workout 💪","2 Aug 2026, 15:56","2 Aug 2026, 16:26","","Incline Chest Press (Machine)",,"Hammer strenght MTS",3,"normal",120,1,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Lat Pulldown (Machine)",,"fidi hammer strength front pull down",0,"warmup",120,10,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Lat Pulldown (Machine)",,"fidi hammer strength front pull down",1,"warmup",140,10,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Lat Pulldown (Machine)",,"fidi hammer strength front pull down",2,"normal",160,10,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Lat Pulldown (Machine)",,"fidi hammer strength front pull down",3,"normal",160,10,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Lat Pulldown (Machine)",,"fidi hammer strength front pull down",4,"normal",160,10,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Hip Abduction (Machine)",,"Hoist fidi",0,"normal",13,15,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Hip Abduction (Machine)",,"Hoist fidi",1,"normal",16,12,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Hip Abduction (Machine)",,"Hoist fidi",2,"normal",16,12,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Hip Abduction (Machine)",,"Hoist fidi",3,"normal",16,12,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Single Leg Extensions",,"",0,"warmup",30,20,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Single Leg Extensions",,"",1,"normal",70,20,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Single Leg Extensions",,"",2,"normal",70,20,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Single Leg Extensions",,"",3,"normal",70,20,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Single Leg Extensions",,"",4,"normal",90,20,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Single Leg Extensions",,"",5,"normal",90,20,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Seated Leg Curl (Machine)",,"Hoist fidi, feels weird hurtd my shins a little",0,"normal",10,12,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Seated Leg Curl (Machine)",,"Hoist fidi, feels weird hurtd my shins a little",1,"normal",16,12,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Seated Leg Curl (Machine)",,"Hoist fidi, feels weird hurtd my shins a little",2,"normal",18,15,,,
"Evening workout 🏋️","31 Jul 2026, 19:01","31 Jul 2026, 19:44","","Seated Leg Curl (Machine)",,"Hoist fidi, feels weird hurtd my shins a little",3,"normal",20,12,,,
"Chill","28 Jul 2026, 16:49","28 Jul 2026, 17:32","","Dumbbell Row",,"",0,"normal",50,20,,,
"Chill","28 Jul 2026, 16:49","28 Jul 2026, 17:32","","Dumbbell Row",,"",1,"normal",50,24,,,
